Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,x_sx_error_,P_Value,Zero,One,Quality,abs,abs_pred,RSE
185,92,262.85092965893074,84.70160813283843,0.017822265625,0.0166015625,0.01904296875,0.000159724481815,0.0562378038772759,40270,39730,1,540,1341,641601
186,93,233.56684935476505,188.12945811093303,0.01611328125,0.0185546875,0.013671875,0.0005981727881522,0.9830755818344484,40003,39997,1,6,1720,2937796
187,93,192.4691462000064,119.80130411645848,0.007,0.0122,0.0018,0.0005428847816785,4.788469521289847e-07,40712,39288,0,1424,1846,178084
188,94,256.3981323715894,208.1151417019193,0.0211999999999999,0.0152,0.0272,0.0002193900872371,0.0580862847416347,39732,40268,1,536,870,111556
189,94,141.13282523637605,160.85717461207182,0.020751953125,0.013671875,0.02783203125,0.0002679545425969,0.0155929924551316,39658,40342,1,684,739,3025
190,95,239.33505615349728,17.325963525551092,0.0321,0.0254,0.0388,0.0001715797810741,0.0044751506447517,40402,39598,0,804,1013,43681
191,95,296.2320920143454,16.548483665833405,0.015625,0.01513671875,0.01611328125,0.0001696589151785,7.764050312748528e-141,36427,43573,0,7146,1379,33258289
192,96,305.4343073938344,222.73791682178728,0.0030999999999999,0.004,0.0022,0.0001549091220187,0.170129706964333,40194,39806,1,388,1282,799236
193,96,272.7770101292638,201.27013574607807,0.00048828125,0.0,0.0009765625,0.0001358215634659,0.2376550363530845,40167,39833,1,334,1072,544644
194,97,210.3125081796423,247.99097206367827,0.003173828125,0.00390625,0.00244140625,0.0001538612555039,0.0001343327399405,40540,39460,0,1080,1264,33856
195,97,233.2034924828414,226.84004841632523,0.004,0.0076,0.0004,0.0001666022434764,1.521993362862291e-06,40680,39320,0,1360,1605,60025
196,98,235.9431887514776,33.12536882448523,0.009521484375,0.009765625,0.00927734375,0.0003175245149909,5.560820089279148e-15,41105,38895,0,2210,1338,760384
197,98,179.18505288850406,27.341938301919125,0.0063999999999999,0.01,0.0028,0.0005229246473813,2.9611701291886093e-08,40784,39216,0,1568,1654,7396
198,99,145.43839197761775,50.46997876619211,0.014892578125,0.025390625,0.00439453125,0.001068686398115,2.035856185989909e-31,41649,38351,0,3298,2605,480249
199,99,325.92010271368383,87.66181853312318,0.0138,0.0272,0.0004,0.0003090634358195,1.0985966365531684e-71,42532,37468,0,5064,2911,4635409
200,100,258.9606316709905,73.47814222819628,0.0021999999999999,0.0042,0.0002,0.0002306365395564,7.749599597441858e-11,40920,39080,0,1840,1388,204304
201,100,257.64551756554295,80.1743318191209,0.010498046875,0.00927734375,0.01171875,0.000212174872639,0.1932322784522383,40184,39816,1,368,1193,680625
202,101,252.84203280104765,371.3587048441832,0.029052734375,0.02197265625,0.0361328125,0.0002012492661926,0.000178487752024,39470,40530,0,1060,908,23104
203,101,274.2634908108846,253.421643304754,0.0023999999999999,0.0046,0.0002,9.9531999588e-05,3.0831866564351164e-08,40783,39217,0,1566,1414,23104
204,102,268.693598307037,340.01075913445567,0.0232,0.0222,0.0242,0.000121687762066,0.0562378038772759,40270,39730,1,540,1476,876096
205,102,232.0533422019683,234.6829132017473,0.017822265625,0.0185546875,0.01708984375,0.0001744874282432,1.6602266244223467e-05,40609,39391,0,1218,1562,118336
206,103,221.30629249283987,170.73268224434787,0.004150390625,0.0068359375,0.00146484375,0.0001330419727779,7.658618933024527e-12,40968,39032,0,1936,1505,185761
207,103,255.9214738411592,170.51615017359836,0.006,0.0114,0.0006,0.0002052426028488,2.784796821866381e-13,41033,38967,0,2066,1849,47089
208,104,245.5838542724487,33.497443085843564,0.0069,0.0082,0.0056,0.0004225815511354,6.700027654084918e-09,40820,39180,0,1640,1404,55696
209,104,166.9576065317592,31.080054649492663,0.007080078125,0.00732421875,0.0068359375,0.0003356683496706,0.0005891976143057,40486,39514,0,972,1288,99856
210,105,263.8455813315325,73.67653729231341,0.005126953125,0.0068359375,0.00341796875,0.0005283902590882,0.0023613929626746,40430,39570,0,860,1414,306916
211,105,253.7415646919426,80.29283048132444,0.0041999999999999,0.0068,0.0016,0.0008852186892001,0.052687601964748,39726,40274,1,548,1496,898704
212,106,302.7514185462052,40.762032575790826,0.0392,0.0464,0.032,0.0010106825156183,2.1071991183101282e-108,36872,43128,0,6256,2727,12453841
213,106,70.08541235407526,43.91388565793026,0.066162109375,0.0458984375,0.08642578125,0.000636440147991,0.0,33449,46551,0,13102,173,167159041
214,107,247.62761090954203,41.05593888557792,0.0292999999999999,0.0578,0.0008,0.0001971746852068,0.0,46004,33996,0,12008,4931,50083929
215,107,289.39939635527867,43.2997706462494,0.00439453125,0.0029296875,0.005859375,0.0002589647357046,3.507424423530688e-06,40656,39344,0,1312,1041,73441
216,108,524.1019490363095,345.87044985877435,0.0074999999999999,0.01,0.005,0.0001424602383877,1.6346737338997198e-10,40904,39096,0,1808,1552,65536
217,108,417.2185155846806,287.2445422167945,0.00634765625,0.00732421875,0.00537109375,0.0001503982653046,9.218136901606969e-05,40553,39447,0,1106,1356,62500
218,109,138.48014827677616,14.68159358035578,0.428466796875,0.8251953125,0.03173828125,0.0013902898543086,0.0,70656,9344,0,61312,54622,44756100
219,109,197.08298464793967,12.706234778923886,0.0629999999999999,0.0622,0.0638,0.0013657338696996,0.4621013695211456,40104,39896,1,208,2307,4405801
220,110,310.2232253524918,72.66185543559286,0.0070999999999999,0.0122,0.002,0.0002472728411549,1.8152814274403613e-06,40675,39325,0,1350,1837,237169
221,110,284.60125308037925,68.82954583836879,0.012451171875,0.01953125,0.00537109375,0.0002041000831393,6.230506084581907e-06,40639,39361,0,1278,2170,795664
222,111,148.4558665539555,118.85188054976544,0.0048,0.0082,0.0014,0.0004056639758059,1.769607764744397e-05,40607,39393,0,1214,1599,148225
223,111,172.17888450573477,157.8156662432347,0.014892578125,0.01416015625,0.015625,0.0002664216694962,0.0017755620240656,39558,40442,0,884,1337,205209
224,112,432.80135430923065,283.0685036847315,0.1254999999999999,0.0266,0.2244,0.0002074409313411,2.547493654571238e-23,41407,38593,0,2814,0,7918596
225,112,326.8011070775112,259.62511230813675,0.00732421875,0.00634765625,0.00830078125,0.0001701355433513,0.8264918390672198,40031,39969,1,62,1156,1196836
226,113,258.39043541213294,111.82175357328786,0.017333984375,0.01318359375,0.021484375,0.0002354936985733,0.1614919304446302,39802,40198,1,396,1001,366025
227,113,280.2253284699029,108.86663628892336,0.0028,0.0034,0.0022,0.0001477150582123,2.5049144909229808e-05,40596,39404,0,1192,1242,2500
228,114,234.0099718764907,15.232535181891638,0.0243999999999999,0.0256,0.0232,0.0003807318040494,7.726560229978792e-05,40559,39441,0,1118,1748,396900
229,114,249.4315119588453,13.892909234379816,0.01171875,0.00732421875,0.01611328125,0.0004177037792742,0.0104754553780556,39638,40362,1,724,859,18225
230,115,311.4491466855817,264.1062249176421,0.0060999999999999,0.009,0.0032,0.0003409774691943,0.0002941630204919,40512,39488,0,1024,1568,295936
231,115,212.79071381269603,193.0824878477084,0.00537109375,0.0048828125,0.005859375,0.0002055100148182,0.0002295785108804,40521,39479,0,1042,1171,16641
232,116,55.92782981440945,97.4812366703023,0.0109,0.0212,0.0006,0.0003782324924941,1.065883965422341e-64,42402,37598,0,4804,2502,5299204
233,116,131.40056455355148,48.129801025466485,0.015380859375,0.02685546875,0.00390625,0.0005226401451642,2.497290683653735e-89,42834,37166,0,5668,2725,8661249
234,117,236.16765005667835,84.64295032089062,0.0207,0.0376,0.0038,0.0001508454811776,2.3284857515716635e-113,43200,36800,0,6400,3446,8726116
235,117,246.8747463990332,75.2842160418988,0.022705078125,0.02294921875,0.0224609375,0.0001905848508895,0.0078437772447063,40376,39624,0,752,1606,729316
236,118,153.04608995661357,221.43271323265708,0.002,0.0036,0.0004,0.0002530275287584,1.947230171662026e-07,40736,39264,0,1472,1338,17956
237,118,198.8611704125916,14.591360587013623,0.003173828125,0.00439453125,0.001953125,0.0003299519700823,0.000935430138908,40468,39532,0,936,1319,146689
238,119,308.3034029429931,328.5949448859999,0.0016,0.0028,0.0004,0.0001754446032125,0.0315865030798768,40304,39696,1,608,1285,458329
239,119,349.92188731759893,402.2273964709973,0.006103515625,0.00830078125,0.00390625,0.0002588930285235,2.402069888835057e-09,40844,39156,0,1688,1489,39601
240,120,259.7355218977406,384.4861528964134,0.0046,0.0048,0.0044,0.0001768941237201,0.0004179806305304,40499,39501,0,998,1233,55225
241,120,319.3972950977088,288.5321011185028,0.0322265625,0.02294921875,0.04150390625,8.48921690419e-05,0.0759246364784041,39749,40251,1,502,724,49284
242,121,200.01422239148613,81.4990261707545,0.489501953125,0.505859375,0.47314453125,9.24564185671e-05,7.658618933024527e-12,40968,39032,0,1936,12910,120428676
243,121,259.5940791534122,106.61133262492514,0.0770999999999999,0.0762,0.078,0.0001398385776746,4.683439535783886e-52,37853,42147,0,4294,2582,2930944
244,122,220.5208783059369,363.1892023678982,0.0018,0.0034,0.0002,0.0001403931152566,0.0009838049934501,39534,40466,0,932,1334,161604
245,122,332.34652490505624,197.0445064458572,0.008056640625,0.0087890625,0.00732421875,0.0001251019698888,0.0006047659898612,40485,39515,0,970,1363,154449
246,123,207.6851437545716,250.7205976469562,0.0998,0.1318,0.0678,0.0002360367995029,6.543707324355436e-107,43106,36894,0,6212,6758,298116
247,123,195.11222121284564,258.3698852715801,0.144287109375,0.1591796875,0.12939453125,0.0001921681035736,0.0724863707045753,39746,40254,1,508,5730,27269284
248,124,231.9360419450136,62.560505865821455,0.0029,0.005,0.0008,0.0003726869460113,0.0003754752892111,40503,39497,0,1006,1413,165649
249,124,338.7278910234347,75.84026223324751,0.0078125,0.0087890625,0.0068359375,0.0003012959247639,0.0207645065686505,40327,39673,1,654,1386,535824
250,125,159.0690671471408,207.68102908237805,0.0047,0.0088,0.0006,0.0008644145952347,0.0001130149853666,40546,39454,0,1092,1676,341056
251,125,331.2178897486926,294.0091649139038,0.006591796875,0.00634765625,0.0068359375,0.0009651437024976,5.4223566689477924e-30,41609,38391,0,3218,1223,3980025
252,126,313.37769070206343,48.60151274400551,0.024658203125,0.01806640625,0.03125,0.0004406588536205,0.1636196821393918,40197,39803,1,394,874,230400
253,126,230.5469085362179,62.879755590907216,0.0088,0.0148,0.0028,0.0008554028194385,9.720606593818238e-18,41213,38787,0,2426,1973,205209
