Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
46,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,7.958185250532795e-05,10279,9721,0,558,0.16089056614053626,0.025860172667685328
47,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.5062549491139179,10047,9953,1,94,0.1624193578650866,0.11822291380943338
48,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,9.577950825414671e-06,10313,9687,0,626,0.16149697501281476,0.02607817940985661
49,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,0.692119931970966,10028,9972,1,56,0.15750098188932396,0.2858174217863973
50,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.0461475606402945,10141,9859,1,282,0.16567433111773044,0.014286648860765652
51,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,0.0013261275163545,10227,9773,0,454,0.16558372966063356,0.02698055986218827
52,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,0.0029794666563329,10210,9790,0,420,0.16355404539090285,0.025784195335784604
53,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,7.069334584775139e-05,10281,9719,0,562,0.16389121188273817,0.026837162293695656
54,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,2.3185041261098583e-06,9666,10334,0,668,0.15923226883492375,0.025354177082348286
55,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,1.120297235526249e-22,9307,10693,0,1386,0.15381484252342492,0.023659005780506007
56,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,0.0639368772268005,10131,9869,1,262,0.1650053124246601,0.010214828593343946
57,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.581261299930204,9961,10039,1,78,0.16503716194805992,0.1732425330389789
58,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.1932322784522383,9908,10092,1,184,0.16421784147548016,0.0008418375530782707
59,29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,0.3153344497825558,10071,9929,1,142,0.16410107741442412,0.02287153291783798
60,30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,0.0155929924551316,10171,9829,1,342,0.14819793811471785,0.01758407161338182
61,30,261.38301339728554,136.0188136677001,0.080078125,0.076171875,0.083984375,0.0008176402826895,2.444826505753783e-07,9635,10365,0,730,0.144246628050062,0.020807019172276783
62,31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.2461892491250376,9918,10082,1,164,0.1636179462286553,0.00681802006200611
63,31,329.44374555262414,149.60927895829292,0.009521484375,0.01611328125,0.0029296875,0.0006914961450172,0.86524164818008,10012,9988,1,24,0.16489524499947678,0.4904850844480081
64,32,320.63676515264206,105.41346912633394,0.04248046875,0.0439453125,0.041015625,0.0001690132228895,0.6206179464376897,9965,10035,1,70,0.15560818084927835,0.21623408209258932
65,32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,5.188629341047273e-08,9615,10385,0,770,0.1624137690378107,0.02637821551897307
66,33,391.2205240158313,260.77675377180896,0.002197265625,0.00244140625,0.001953125,0.0001092971398293,0.0009838049934501,9767,10233,0,466,0.16738959727682154,0.02769088770545656
67,33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,1.0000477140569342e-09,10432,9568,0,864,0.16431350889474258,0.026998928876659955
68,34,365.1162427283113,171.38030866925735,0.011962890625,0.01123046875,0.0126953125,0.0002365012759284,0.9211422802291092,9993,10007,1,14,0.16446399103354342,0.5725620333399282
69,34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,0.1338564133648919,10106,9894,1,212,0.1655789508913202,0.0010063193871156508
70,35,309.52736654464366,66.3952596693868,0.00927734375,0.01123046875,0.00732421875,0.0003072093656103,0.0031195394756222,10209,9791,0,418,0.1652033671089116,0.026271167180257862
71,35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,0.1491619822990579,10102,9898,1,204,0.16643166414127625,0.0002982419109314465
72,36,345.941238680082,189.7702843783929,0.008544921875,0.01171875,0.00537109375,0.0002181763292606,0.1491619822990579,10102,9898,1,204,0.16547180103517944,0.00026601018720514175
73,36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,0.2888443663464849,10075,9925,1,150,0.15163791153112363,0.01882561124299978
74,37,420.7135575419307,245.14258469459392,0.02734375,0.0185546875,0.0361328125,0.0013922170531645,3.9919157769141815e-11,10467,9533,0,934,0.15926710162808835,0.02536600964829621
75,37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,9.005472353522979e-08,10378,9622,0,756,0.16191840375880384,0.026217540312772958
76,38,491.32913577783,345.664716122354,0.0087890625,0.01025390625,0.00732421875,0.0009704633228652,0.0005891976143057,9757,10243,0,486,0.16493677812706792,0.027010127220398857
77,38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,0.0001686894730386,10266,9734,0,532,0.16387262416243395,0.026798978232789816
78,39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,0.0219619116267965,9838,10162,1,324,0.1659495033057552,0.020732426557506536
79,39,483.4137225482638,67.42686637406638,0.010009765625,0.0146484375,0.00537109375,0.0011112661171307,8.96956555326501e-06,9686,10314,0,628,0.16449406536304545,0.02705534673951018
80,40,337.3254197904221,32.608481067193914,0.019287109375,0.029296875,0.00927734375,0.0006658792618911,3.6354730724521823e-05,10292,9708,0,584,0.16206386481906224,0.02625291402542638
81,40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.0022528477627923,10216,9784,0,432,0.16629166642995394,0.026908734029717937
82,41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,0.0007249363295808,10239,9761,0,478,0.16570811981691777,0.027219450833616304
83,41,290.2414667123466,380.4882364584848,0.00390625,0.0048828125,0.0029296875,0.0001369076791353,0.3579706726443282,10065,9935,1,130,0.1668743176062571,0.03651781690883652
84,42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.0403049743625407,10145,9855,1,290,0.16706611985474992,0.01606838800649704
85,42,283.23425009827747,79.70553005998471,0.002197265625,0.0029296875,0.00146484375,0.0001708036336303,0.9211422802291092,9993,10007,1,14,0.16735167373213644,0.568200278443074
86,43,316.58631167489835,243.64277209290512,0.00244140625,0.0029296875,0.001953125,0.0001554790372631,0.0008452233592249,10236,9764,0,472,0.1672899431649488,0.027703844751205936
87,43,296.5571325974068,185.6937292001305,0.005,0.0082,0.0018,0.000200214286542,0.0128097247688698,10176,9824,1,352,0.16651640055305805,0.023625742180625565
88,44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,4.957873683583981e-37,10899,9101,0,1798,0.14654037229382275,0.021474080712012174
89,44,39.69521016980303,68.3005344813996,0.061767578125,0.07080078125,0.052734375,0.0006410913717374,0.0078437772447063,9812,10188,0,376,0.14969393730224423,0.020121467908349126
90,45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,3.418276664265998e-05,10293,9707,0,586,0.16715137403991176,0.02792815561906641
91,45,226.9641046870836,135.30753161165268,0.0048828125,0.0048828125,0.0048828125,0.0001978502496521,0.0092640524466373,10184,9816,0,368,0.16655202426576785,0.024739506078975602
92,46,369.1163126264596,65.87074531771347,0.00390625,0.00439453125,0.00341796875,0.0005694031232303,6.909522774735426e-07,10351,9649,0,702,0.16660765047427417,0.027757878961164245
93,46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,0.1932322784522383,10092,9908,1,184,0.16477522646035567,0.0008098038080687119
94,47,382.95928050822,113.3214745703488,0.038818359375,0.02685546875,0.05078125,0.001017780240402,0.7772974107895215,9980,10020,1,40,0.15615254048453944,0.38582094990619303
95,47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,2.906803923050768e-51,11065,8935,0,2130,0.15915548213567038,0.025330467493837692
96,48,287.6713075816916,84.03723882608601,0.00390625,0.005859375,0.001953125,0.0002050934362658,0.0227931634173814,10161,9839,1,322,0.1668322757754255,0.02074726588889326
97,48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,0.0175072129975351,10168,9832,1,336,0.16617545146678384,0.02210224512954941
98,49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,2.334411838456016e-18,10618,9382,0,1236,0.16070656429108324,0.02582659980624407
99,49,232.89342563742764,78.99620754834899,0.016845703125,0.01611328125,0.017578125,0.0002263825024575,0.004888586800383,10199,9801,0,398,0.1630466425534365,0.025013970599585978
100,50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,0.0338948535246893,10150,9850,1,300,0.16596469744608658,0.01744244367342224
101,50,373.507132808728,89.31684600261572,0.006103515625,0.0087890625,0.00341796875,0.0001690641294492,0.0896860217703646,10120,9880,1,240,0.16621387627821835,0.005856512515575232
102,51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,9.350339610516072e-11,9542,10458,0,916,0.1501568908318814,0.02254709183621719
103,51,257.80816089543686,73.98682233210822,0.058349609375,0.0517578125,0.06494140625,0.0001969247301152,5.548164365900953e-07,9646,10354,0,708,0.15096431188120168,0.022790055947109412
104,52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,0.3729535566618044,10063,9937,1,126,0.1367194330778429,0.0558065611454824
105,52,289.8840118276489,33.810877632179384,0.093505859375,0.087890625,0.09912109375,0.0004467187878395,0.0003280208376569,10254,9746,0,508,0.14056046444230733,0.019665138239331463
106,53,391.3459219852715,513.7918019772176,0.0087890625,0.0078125,0.009765625,0.0001176309001583,0.0096531948669693,10183,9817,0,366,0.16546261574993856,0.024276575635886255
107,53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,1.0225637666313622e-05,10312,9688,0,624,0.16673841467493633,0.027798289019647645
108,54,302.46170045346724,18.026000275562804,0.0107421875,0.01220703125,0.00927734375,0.0002406773299573,0.0923917140283149,10119,9881,1,238,0.16481731304397368,0.005245467392776993
109,54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,0.0029794666563329,10210,9790,0,420,0.16412770361136766,0.025968754273716036
110,55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,4.0829291882580655e-10,10442,9558,0,884,0.1650428158462173,0.02723913092767677
111,55,357.1161090057925,42.144531061604525,0.02734375,0.02490234375,0.02978515625,0.0001377291214908,0.0066217749430152,10192,9808,0,384,0.16004059116055414,0.02353733316959099
112,56,180.6980995857901,239.4020673680928,0.0078125,0.01318359375,0.00244140625,0.0003347842737957,2.6636029656044485e-06,10332,9668,0,664,0.16561344127763072,0.027426929682007356
113,56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,4.788469521289847e-07,10356,9644,0,712,0.16610561156531137,0.02759091511538374
114,57,260.5170626943087,55.891498844340944,0.005615234375,0.00927734375,0.001953125,0.0004308096791631,7.658618933024527e-12,10484,9516,0,968,0.16619484850648186,0.02762072766754681
115,57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,2.321673223664944e-08,10395,9605,0,790,0.16606709683682655,0.027578272940741826
116,58,268.3215994955801,44.53255083269776,0.0048828125,0.00537109375,0.00439453125,0.0005912960816771,0.0304837909066643,10153,9847,1,306,0.16630943426152794,0.01844860539276261
117,58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,1.7140859653948126e-05,10304,9696,0,608,0.16599140497740797,0.027547456349429966
118,59,322.7154051717627,90.22591922849612,0.0078125,0.0068359375,0.0087890625,0.0001885712186463,0.4040635028020915,10059,9941,1,118,0.16570359301589177,0.05681544659328529
119,59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.2185601545094493,10087,9913,1,174,0.16729616376906806,0.0026279967466298934
120,60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.0315865030798768,10152,9848,1,304,0.16645331736502786,0.01818905759542543
121,60,273.038109686163,449.95737430428704,0.00927734375,0.0166015625,0.001953125,0.0001593658435641,0.0245379841783323,10159,9841,1,318,0.16529452415702525,0.019812403546773386
122,61,307.51754275427044,172.13936217736517,0.0146484375,0.0107421875,0.0185546875,0.0002192863439092,0.1614919304446302,10099,9901,1,198,0.1636916322594454,4.838688074101345e-06
123,61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,0.0580862847416347,10134,9866,1,268,0.16283763133731957,0.010972844613609301
124,62,287.10008549526685,26.973170940958774,0.0458984375,0.037109375,0.0546875,0.0006862939039704,0.7772974107895215,10020,9980,1,40,0.1542927257695287,0.3881348375568605
125,62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,1.521993362862291e-06,10340,9660,0,680,0.15986582895825907,0.02555659664136656
126,63,188.82752787332217,169.07567220404547,0.00341796875,0.0048828125,0.001953125,0.0004465806588605,0.0072095707647425,10190,9810,0,380,0.16682573884044904,0.025477321111172204
127,63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,0.000452764186334,10248,9752,0,496,0.16675358761858372,0.027655963874244297
128,64,238.34578009384333,39.90751653698997,0.00439453125,0.00732421875,0.00146484375,0.0002218226419547,0.3153344497825558,10071,9929,1,142,0.16667960216772135,0.022098263719389655
129,64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,0.9211422802291092,10007,9993,1,14,0.16584097604663225,0.5704800600997505
130,65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,0.0081792523892932,10187,9813,0,374,0.16732797740537034,0.025328316674242936
131,65,304.50386780018,432.5222714321606,0.014892578125,0.0126953125,0.01708984375,0.0001595588062125,0.0002232886092917,10261,9739,0,522,0.163657279564505,0.02671066939954874
132,66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,0.0338948535246893,10150,9850,1,300,0.16249529321186285,0.016538073087734362
133,66,368.5414334641853,100.39722573991445,0.016357421875,0.0146484375,0.01806640625,0.001581173670396,0.4283842361762316,10056,9944,1,112,0.16235366701157178,0.07077226373007287
134,67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,1.835388568928668e-19,10638,9362,0,1276,0.1637681213798661,0.026819997580290557
135,67,270.23254829586847,84.09293131745733,0.009765625,0.0078125,0.01171875,0.0001996132772816,0.0923917140283149,10119,9881,1,238,0.16512734972970938,0.005290472700885971
136,68,364.7503753481034,95.14978908555318,0.017578125,0.0205078125,0.0146484375,0.0002094703105392,0.0219619116267965,10162,9838,1,324,0.16284353211335847,0.019847630990919678
137,68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,0.0724863707045753,10127,9873,1,254,0.1634880719191526,0.0082813096239472
138,69,305.5324263077249,103.83626143043412,0.004638671875,0.00244140625,0.0068359375,0.0001463196991432,0.0027163932148393,10212,9788,0,424,0.16665497623891284,0.026875859003941054
139,69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,0.3085668768612489,10072,9928,1,144,0.1670897239284781,0.020015784801962616
140,70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,0.0003280208376569,10254,9746,0,508,0.16648565260953208,0.027608358596038062
141,70,317.9991373410623,69.14902399101443,0.00390625,0.00439453125,0.00341796875,0.000173654537704,3.302509890833653e-07,10361,9639,0,722,0.16685166030542842,0.02783936634093545
142,71,242.54143052777297,52.75529351815917,0.072998046875,0.06640625,0.07958984375,0.000399209245015,4.020182667952531e-06,9674,10326,0,652,0.14656882524356452,0.02148124208253861
143,71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,1.5218750400522597e-11,10477,9523,0,954,0.14689535746263907,0.021578246039605387
144,72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,0.0001686894730386,10266,9734,0,532,0.16636681230947178,0.02762181603435413
145,72,302.83515004904405,318.26992986537505,0.002197265625,0.0029296875,0.00146484375,0.0001422561846458,0.0144215001718195,10173,9827,1,346,0.16736927545823566,0.02339302196506405
146,73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,0.0039141904876804,10204,9796,0,408,0.16597508285522344,0.02626373283496437
147,73,268.47921976647893,113.41233413536872,0.04638671875,0.02978515625,0.06298828125,0.0001871619264733,0.0188950786886779,9834,10166,1,332,0.15445812076601387,0.018377338377261562
148,74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,0.0001888193387315,10264,9736,0,528,0.16086863893829226,0.02581800442654739
149,74,328.2079023612338,312.89275512552825,0.075927734375,0.05859375,0.09326171875,8.1053655144e-05,0.3506233120370458,10066,9934,1,132,0.14591084045321517,0.04190719602196065
150,75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.0022528477627923,10216,9784,0,432,0.16711206054864333,0.027178560040370506
151,75,260.79589607747624,205.92116507859728,0.001708984375,0.00146484375,0.001953125,0.0002465651296673,0.0006537984174353,10241,9759,0,482,0.16744731961734993,0.027820078714266373
152,76,313.8197744101741,327.6294102358207,0.01025390625,0.01025390625,0.01025390625,0.0002320911375983,0.0019540567571985,10219,9781,0,438,0.16496496584963236,0.026572556483141732
153,76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,0.0003654991765347,10252,9748,0,504,0.16693957278655375,0.027746921999036046
154,77,248.14444588697103,219.17469967087823,0.019287109375,0.015625,0.02294921875,0.0007022163033672,0.581261299930204,10039,9961,1,78,0.1620414602023952,0.17574527402140974
155,77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,0.0294143101386362,9846,10154,1,308,0.15368363957824555,0.015442866239370159
156,78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,0.0058206664078108,10195,9805,0,390,0.1665888709937033,0.025846415605771385
157,78,348.71922727679066,424.7271325896541,0.02099609375,0.01318359375,0.02880859375,9.93178149416e-05,0.6306354706553414,9966,10034,1,68,0.16191493846306484,0.219698937298611
158,79,263.96968231396505,64.5080094966871,0.037109375,0.03076171875,0.04345703125,0.0006509555042448,0.8541328851643043,10013,9987,1,26,0.15687697213170212,0.48616580825892763
159,79,215.84140449188405,78.51215251298886,0.0558999999999999,0.0774,0.0344,0.001106721345813,0.0002111910557762,10262,9738,0,524,0.1511175367690141,0.02277272517652328
160,80,2.8499822230799468,8.51202126882876,0.3877,0.421,0.3544,0.1048126122312901,0.0,14168,5832,0,8336,0.0,0.0
161,80,5.021048881124914,8.51202126882876,0.3388671875,0.3310546875,0.3466796875,0.0885950813553599,0.0819498958732386,10123,9877,1,246,0.01467486082155094,0.004525930341205804
